1635939	15	151
7321507	15	186
4254166	15	148
4254169	15	151
4339047	15	163
6034992	15	69
7967656	15	69
8994711	15	159
02620624	15	159
9978547	15	148
4903936	15	159
9368636	15	156
9368639	15	159
0386268	15	69
2427596	15	69
5732370	15	195
6978222	15	258
1449963	15	159
2937594	15	69
1567843	15	151
5938807	15	258
0103217	15	69
0139301	15	156
0139304	15	159
2553819	15	159
2739400	15	159
5419727	15	159
8109709	15	159
2446223	15	163
3072808	15	159
3676693	15	258
4173546	15	163
5861519	15	151
9446846	15	156
9446849	15	159
0171939	15	159
1869601	15	159
6851522	15	159
8582268	15	159
44204	15	163
289577	15	159
992608	15	258
372515	15	151
4006772	15	148
4313998	15	180
5671292	15	180
8593479	15	151
9954804	15	159
0346665	15	127
0505255	15	258
3178270	15	148
4620567	15	151
7923516	15	163
8434906	15	159
0132479	15	156
0132482	15	159
0315387	15	163
1177883	15	151
3226867	15	156
3226870	15	159
3226874	15	163
4562801	15	118
6822473	15	159
8466173	15	258
9291611	15	159
3115451	15	159
3631664	15	151
4427013	15	159
6188889	15	258
9455920	15	159
2355217	15	69
3801645	15	151
4755721	15	180
5748359	15	151
9440539	15	180
974233	15	180
1786450	15	186
6169464	15	241
8116822	15	159
9256374	15	180
9527748	15	159
0703349	15	159
7513325	15	127
8413115	15	151
9187992	15	159
6504815	15	159
8263579	15	159
9828903	15	159
2240036	15	159
2930667	15	180
6320481	15	159
6538336	15	159
7042618	15	156
7042621	15	159
9144170	15	258
9310673	15	163
0292381	15	159
8263498	15	151
8871718	15	159
9289070	15	180
1892580	15	180
2739201	15	159
3620108	15	151
3790833	15	159
7261679	15	159
2108936	15	159
3044633	15	151
6635654	15	258
6755119	15	159
8330144	15	127
11989	15	241
68023	15	151
346480	15	258
4837918	15	159
2230007	15	258
3532404	15	180
5173842	15	53
5451534	15	180
4124801	15	151
2331282	15	163
5357376	15	156
5357379	15	159
6101602	15	258
2670742	15	159
5166698	15	151
5797842	15	69
6450170	15	159
9250157	15	258
1102085	15	69
9636421	15	113
9986476	15	180
1084971	15	101
1840151	15	156
1840154	15	159
3531192	15	180
8176607	15	186
400301	15	151
740347	15	151
568425	15	159
344402	15	151
624607	15	156
624610	15	159
937386	15	151
0375070	15	159
3531317	15	180
4950729	15	180
9829565	15	258
0330816	15	148
0399732	15	151
8587057	15	180
9283045	15	151
9339170	15	180
0369299	15	163
1338094	15	159
4802980	15	163
6309875	15	180
6797881	15	159
7224382	15	151
2940029	15	159
4135951	15	258
4318344	15	258
6659134	15	258
7229027	15	156
7229030	15	159
410017	15	156
811758	15	159
2998038	15	127
4890524	15	148
2026610	15	127
5622330	15	163
0428761	15	241
3649653	15	159
6961228	15	159
9163991	15	151
0279533	15	180
3683256	15	159
4177135	15	148
6643965	15	148
9261137	15	112
1070170	15	172
2114083	15	159
565104	15	151
705444	15	151
733257	15	151
060326	15	151
137596	15	151
442104	15	151
103513	15	151
9281271	15	69
9947806	15	69
2617442	15	159
2863962	15	151
2324019	15	159
9008184	15	163
9268854	15	151
9683813	15	248
0873609	15	156
0873612	15	159
7209283	15	159
9323535	15	159
1009591	15	156
1009594	15	159
6956280	15	159
539483	15	159
171959	15	151
172626	15	148
733962	15	159
034258	15	156
561408	15	159
1418834	15	156
3164433	15	258
1833960	15	249
5206436	15	81
6426891	15	151
7313372	15	248
2998095	15	127
3702687	15	151
3887944	15	159
4950893	15	258
5043794	15	159
0884521	15	180
1226902	15	180
1289519	15	148
1289522	15	151
6346701	15	258
0883343	15	151
8274298	15	258
0513672	15	241
03067190	15	151
22927445	15	258
32964654	15	151
34902527	15	127
45632156	15	159
53759391	15	180
55861095	15	101
091464	15	241
6159351	15	180
7577138	15	163
8727766	15	101
9144604	15	159
0365350	15	159
84460	15	151
9910	15	151
2997	15	151
19630	15	151
154796	15	127
199002	15	151
35415	15	159
235255	15	163
1329303	15	180
739719	15	159
2298647	15	159
342326	15	180
1524433	15	159
110781	15	258
299760	15	258
419821	15	151
1238705	15	180
1644121	15	156
1644124	15	159
2671144	15	69
1058014	15	159
110781	15	258
299690	15	258
1017927	15	180
2358232	15	258
110781	15	258
198980	15	151
1017521	15	180
2409368	15	258
110781	15	258
199169	15	151
1017590	15	180
2442982	15	258
110781	15	258
198999	15	151
1017901	15	180
110781	15	258
242811	15	151
1061083	15	180
110781	15	258
110781	15	258
299844	15	258
110781	15	258
300729	15	258
132	15	151
13470065	15	30
24824374	15	108
26392403	15	129
26517635	15	137
30863923	15	108
36165385	15	129
36165388	15	132
36840159	15	125
37498701	15	137
37837776	15	137
40342014	15	129
43599334	15	125
45414795	15	253
50940504	15	108
52020501	15	30
52212272	15	129
52791639	15	137
58091071	15	253
62290872	15	129
65808411	15	108
71456349	15	108
75907968	15	125
81707657	15	30
82603252	15	129
93431514	15	137
95844204	15	150
109119454	15	137
111132950	15	137
113152734	15	129
114251929	15	129
114374051	15	129
119470602	15	129
119470605	15	132
152362098	15	129
154042982	15	137
158301028	15	137
165767807	15	129
171510109	15	125
179122922	15	129
179122925	15	132
189788009	15	137
195940167	15	39
199974032	15	219
200677386	15	137
202990029	15	137
210505026	15	129
211529066	15	137
212260179	15	137
212493468	15	129
216187172	15	129
216201436	15	129
219688370	15	108
235593219	15	137
235705644	15	125
242438391	15	129
242987203	15	137
246800385	15	129
246800388	15	132
10118037	15	108
18032593	15	47
34352525	15	154
35690410	15	30
47131254	15	129
47701314	15	137
47920853	15	137
52948617	15	137
55692482	15	253
61513595	15	137
64208187	15	137
66892795	15	30
67949640	15	30
69003625	15	30
77827410	15	129
80803242	15	125
85076081	15	108
88159838	15	125
94752539	15	137
98410932	15	129
101663495	15	129
122484163	15	30
123793634	15	93
123904603	15	108
125598844	15	30
127149926	15	129
128572205	15	185
128572207	15	187
131707312	15	125
139823553	15	129
143182233	15	137
146015728	15	137
156202444	15	47
157626074	15	108
164806993	15	154
168864095	15	129
171706684	15	137
176214609	15	108
200780280	15	129
205903746	15	30
210977925	15	30
212202611	15	137
216625745	15	108
222296749	15	219
222763777	15	108
233786278	15	253
233905251	15	129
233905254	15	132
11160526	15	197
11966880	15	137
17797961	15	137
20255173	15	30
21347148	15	219
23692085	15	129
33433323	15	129
33433326	15	132
48105354	15	137
49988414	15	137
50223942	15	108
51518335	15	30
57938768	15	132
58088318	15	137
63186082	15	137
64040995	15	129
64040998	15	132
65711157	15	47
67240091	15	137
72528614	15	137
90029195	15	125
94786469	15	187
95747497	15	129
101098826	15	129
101098829	15	132
103176664	15	30
109348151	15	129
113867565	15	140
116734184	15	129
116734187	15	132
116970183	15	108
130132406	15	125
142323115	15	161
144942132	15	261
146246820	15	219
154130436	15	161
158042330	15	116
160866951	15	108
176997619	15	129
181008086	15	129
195452496	15	108
2855957	15	125
15713966	15	129
21648198	15	219
22512024	15	125
25336757	15	137
31114107	15	140
38193959	15	108
39411463	15	125
39817840	15	129
40562593	15	129
42048974	15	30
47161063	15	137
48358574	15	125
48365685	15	125
54846556	15	129
55556182	15	129
63690636	15	219
65129786	15	39
66425728	15	219
66732583	15	137
67795168	15	129
69899891	15	129
72995754	15	137
75611924	15	137
83201624	15	219
84799284	15	129
85765942	15	47
87187246	15	30
90611169	15	137
90943834	15	125
95177829	15	129
103668094	15	129
112082856	15	129
112082859	15	132
112421095	15	129
113053839	15	108
118784228	15	219
119306353	15	30
120266486	15	47
121665854	15	129
125942583	15	137
127575646	15	129
133318848	15	129
133318851	15	132
146726000	15	129
151570579	15	129
151580985	15	129
158389234	15	161
164922305	15	140
166651727	15	108
167134291	15	125
168839080	15	129
169433322	15	129
169433325	15	132
171211972	15	129
171211975	15	132
174459891	15	125
175200285	15	140
177248255	15	125
180766601	15	30
16242173	15	219
24520854	15	129
26853375	15	137
34368067	15	129
34368070	15	132
34695170	15	137
34758671	15	129
35768052	15	30
37437337	15	39
55694880	15	129
69388870	15	129
69388873	15	132
78267127	15	219
80291532	15	125
80364348	15	137
93872218	15	137
95484642	15	161
99036639	15	30
119117299	15	125
119925071	15	219
130363794	15	108
130991645	15	129
131547637	15	129
131738940	15	125
136897258	15	125
138364176	15	125
145705318	15	129
154853674	15	129
157838250	15	129
166208000	15	137
167760657	15	30
897067	15	132
3141495	15	129
7760192	15	132
8422119	15	116
9504665	15	187
14276565	15	102
21680470	15	108
26634264	15	140
57451435	15	161
60344377	15	161
64373247	15	30
66885258	15	137
68315276	15	129
75840289	15	129
83130845	15	108
85391842	15	129
87887180	15	214
89173999	15	102
99620855	15	30
105131543	15	129
113594409	15	129
113594412	15	132
113769993	15	108
121545341	15	129
134149590	15	129
141253780	15	39
145343180	15	137
148252466	15	30
148339803	15	125
154929389	15	219
155290825	15	229
159898150	15	125
162022537	15	30
164806304	15	219
3293105	15	30
4409068	15	129
4409071	15	132
6124134	15	125
22772721	15	219
43436988	15	125
43615447	15	137
53276372	15	116
53814272	15	125
54750863	15	108
63718207	15	140
69326905	15	30
70929010	15	125
72537998	15	137
73254874	15	129
74198031	15	129
74198034	15	132
74583454	15	129
74583457	15	132
75629812	15	137
86845017	15	129
87984930	15	125
90429161	15	140
90456979	15	125
96918895	15	129
96918898	15	132
99360597	15	137
100021248	15	129
100368252	15	129
100928075	15	137
101461232	15	108
101771194	15	108
105254702	15	30
105473546	15	129
107357931	15	129
108591529	15	137
117927653	15	30
121538441	15	30
122625345	15	161
129080796	15	108
131312318	15	161
137984869	15	132
139318623	15	129
145872375	15	30
153212772	15	129
158845162	15	30
1757576	15	137
8448685	15	129
16738262	15	137
21474685	15	137
22189035	15	40
22926234	15	125
33681897	15	219
34969961	15	30
37809118	15	161
46721131	15	129
51057929	15	129
56045573	15	129
56045576	15	132
61612642	15	137
68373265	15	137
71642266	15	125
72688994	15	132
74758751	15	129
74758754	15	132
78102305	15	129
80106352	15	30
81370699	15	30
88433487	15	125
93677049	15	129
94027630	15	207
99042757	15	137
99042760	15	140
105271757	15	137
105271760	15	140
111313192	15	30
129068132	15	137
129855865	15	219
144212886	15	161
4476019	15	137
4488788	15	137
6463729	15	125
6795942	15	137
21151952	15	140
28924483	15	129
28924486	15	132
30991027	15	187
32930082	15	129
33081832	15	30
33938256	15	129
33938259	15	132
41206227	15	132
66044586	15	137
71989008	15	161
73773042	15	229
74988179	15	129
81407703	15	129
98121435	15	219
98131453	15	129
101092316	15	30
111636582	15	129
122389278	15	129
137862146	15	108
431557	15	137
4882552	15	125
6664541	15	129
8216504	15	129
9177285	15	129
11582363	15	129
13210182	15	129
14910564	15	137
16850743	15	137
18094207	15	137
18220520	15	125
18749630	15	137
19827688	15	129
20895589	15	30
21474648	15	30
21910243	15	129
24801938	15	137
27395414	15	108
28992607	15	137
32257959	15	161
35912897	15	219
37157646	15	140
37192317	15	140
37304938	15	137
37861971	15	30
37915862	15	137
38331632	15	125
48735049	15	125
63040857	15	129
65667602	15	129
66660087	15	132
68889691	15	129
72629904	15	161
74251004	15	129
74251007	15	132
75953349	15	137
79950084	15	108
80078284	15	137
81406147	15	137
86577961	15	137
86902130	15	137
91774104	15	137
94671492	15	140
96880660	15	129
99690798	15	125
102792865	15	137
112402093	15	129
119482356	15	129
122892046	15	137
128248781	15	253
1791620	15	129
1791623	15	132
9346385	15	137
18474514	15	129
19566319	15	108
24572378	15	108
25134400	15	161
27961144	15	129
28975479	15	30
33326799	15	129
43663358	15	125
47740716	15	125
59496027	15	137
62156777	15	137
62438024	15	129
65139988	15	129
65139991	15	132
66649271	15	140
70564386	15	129
73805566	15	137
74786533	15	137
78075248	15	219
81787521	15	185
83145734	15	129
92205393	15	137
97559673	15	108
101969279	15	125
113623127	15	137
117327572	15	137
128912505	15	30
134099713	15	108
1026066	15	137
1609711	15	108
7886473	15	132
8775000	15	219
18823194	15	137
20865604	15	185
20865606	15	187
21781667	15	30
25551662	15	137
26806761	15	102
27767107	15	129
45713044	15	137
45867832	15	108
50163140	15	108
54254046	15	161
56218390	15	129
57325680	15	137
57382242	15	129
58957977	15	161
63627352	15	30
64321437	15	129
65375564	15	129
69911423	15	185
70602090	15	161
74291271	15	137
75394123	15	47
84293385	15	129
84667469	15	137
92093341	15	137
92409866	15	129
93886288	15	129
97945520	15	30
103045496	15	137
104046952	15	129
104218155	15	129
107470326	15	154
108672033	15	137
112267948	15	129
113294311	15	108
113496518	15	125
124126136	15	129
125753573	15	129
125753576	15	132
126551395	15	129
21196490	15	47
23678749	15	137
23678752	15	140
26731265	15	30
28729345	15	129
36088978	15	219
36932403	15	125
44547020	15	125
47246870	15	47
55216520	15	30
57997273	15	129
62276542	15	129
64320322	15	30
65134753	15	219
80240444	15	125
81217461	15	129
81217464	15	132
98124987	15	108
100850696	15	129
102015170	15	129
102015173	15	132
103393947	15	129
106948091	15	154
20821400	15	129
35086469	15	137
35389622	15	30
38222562	15	116
39198813	15	125
50314748	15	108
52921869	15	102
55508229	15	125
57547772	15	129
69454773	15	30
69838256	15	137
72469334	15	129
75236618	15	129
77249941	15	108
78903400	15	125
87052795	15	108
89563977	15	129
90943865	15	30
91522822	15	108
96331735	15	219
97067545	15	129
20385658	15	129
21667239	15	129
22109712	15	129
23768843	15	129
23768846	15	132
24181286	15	22
24181294	15	30
24570159	15	22
24570167	15	30
24570179	15	39
24570180	15	40
25885100	15	108
25969952	15	108
26160994	15	161
30111033	15	219
30580019	15	219
39187203	15	125
41386805	15	129
42222186	15	129
44751083	15	129
50540751	15	129
59380022	15	137
62204975	15	137
64339325	15	30
66178118	15	129
66437155	15	185
66649286	15	140
69358878	15	129
70239908	15	129
71137141	15	47
76411468	15	102
80880449	15	30
81066228	15	140
84421276	15	125
84500038	15	125
90693331	15	137
91969433	15	129
99845974	15	30
217287	15	137
2337501	15	129
3093948	15	129
3093951	15	132
4333615	15	219
9582899	15	30
12136752	15	30
16201237	15	137
21286497	15	137
23342517	15	137
27009966	15	219
28680115	15	129
28794288	15	129
50904112	15	129
53462968	15	129
53592246	15	22
53695844	15	219
58441649	15	137
58795491	15	129
58795494	15	132
59291673	15	129
59449663	15	125
65416153	15	137
68010000	15	137
68177175	15	129
69275329	15	129
69375546	15	219
69945602	15	129
70168514	15	129
73237502	15	140
75007971	15	108
76066712	15	137
77081774	15	108
78927066	15	137
82268889	15	137
88581190	15	219
89889305	15	129
420609	15	137
890676	15	161
4906718	15	219
7529538	15	129
7529541	15	132
7964497	15	30
16357336	15	30
31941251	15	30
40208671	15	129
43863284	15	132
44589151	15	108
45525962	15	129
45525965	15	132
46409386	15	108
46626966	15	108
47524905	15	129
47681681	15	140
53375110	15	30
56879652	15	129
56879655	15	132
60507349	15	129
61949815	15	129
64870997	15	129
66553269	15	154
66756921	15	125
67296696	15	116
68616555	15	219
69853844	15	253
72229582	15	137
75609416	15	108
868694	15	161
2725103	15	219
9293842	15	129
9293845	15	132
12435505	15	129
21222477	15	108
23076409	15	129
23076412	15	132
23264771	15	129
24890934	15	129
40419510	15	129
40419513	15	132
40792670	15	129
40866763	15	30
48910264	15	129
63059145	15	108
67308351	15	129
67971049	15	219
74188251	15	137
74188254	15	140
77225252	15	30
78331532	15	129
2256915	15	137
4628653	15	137
7882947	15	129
8355413	15	137
9190745	15	161
11068877	15	132
14173391	15	161
16675411	15	30
17968877	15	39
19438369	15	129
20734104	15	125
20795637	15	137
21357907	15	30
22862289	15	137
31837236	15	108
34978694	15	30
37428802	15	129
38237237	15	129
40644332	15	129
43809051	15	30
44198932	15	129
45705515	15	129
45785258	15	219
46092177	15	39
46683115	15	129
47314668	15	137
50176869	15	137
55584253	15	129
58574683	15	137
13713663	15	125
15079791	15	102
15537601	15	129
31406906	15	108
32172154	15	137
34309087	15	129
36004858	15	161
36329172	15	129
37473253	15	137
37907402	15	161
41369239	15	129
41369242	15	132
43465760	15	129
44974739	15	137
46020071	15	129
6255882	15	137
7619046	15	137
16240777	15	30
22742506	15	219
31098149	15	129
31098152	15	132
31955057	15	137
33730827	15	129
38559804	15	125
39491277	15	129
41709776	15	140
12540763	15	129
17238926	15	161
21708463	15	129
21730351	15	129
22028893	15	137
24840471	15	129
28468029	15	125
29972829	15	125
31411775	15	125
33783670	15	30
37258592	15	137
38286058	15	129
38492614	15	129
40958117	15	161
42043854	15	129
42116201	15	129
42830241	15	125
45258838	15	137
2171167	15	125
3270214	15	129
3769700	15	129
7460305	15	47
8220081	15	30
14861125	15	108
20123387	15	129
24793850	15	132
27340497	15	125
29216179	15	30
30067959	15	102
36378811	15	137
45123056	15	137
45221620	15	187
46534631	15	137
49188524	15	129
50449477	15	22
54320650	15	129
63620097	15	30
68442612	15	129
70470501	15	137
84155359	15	207
88973395	15	125
88973399	15	129
98418588	15	129
101012946	15	129
101206952	15	108
104228398	15	132
108492254	15	30
118531134	15	30
129202800	15	140
132568847	15	129
133151997	15	129
133152000	15	132
133521080	15	125
139139191	15	125
143306669	15	30
148222795	15	219
153153816	15	229
8286361	15	137
11807988	15	108
14993370	15	140
18328885	15	125
18592649	15	187
17006	15	132
401484	15	129
2678	15	129
75249	15	137
137622	15	176
10276	15	125
33737	15	129
134034	15	219
108430	15	47
172257	15	129
172260	15	132
65216	15	129
143519	15	30
157060	15	108
28726	15	161
432235	15	129
74464	15	129
282073	15	129
121919	15	125
33979	15	219
1859235	15	137
213053	15	129
430970	15	129
1613000	15	108
70964	15	125
132497	15	137
38546	15	129
2396255	15	219
2864960	15	219
228098	15	129
228101	15	132
1146638	15	108
38546	15	129
170234	15	137
38546	15	129
218	15	129
EOR
